Jahr,1_Merkmal_Code,1_Auspraegung_Label,2_Auspraegung_Label,3_Merkmal_Code,3_Merkmal_Label,3_Auspraegung_Code,3_Auspraegung_Label,birth
2012,DLAND,Nordrhein-Westfalen,Mai,GES,Geschlecht,,Insgesamt,12241
2012,DLAND,Nordrhein-Westfalen,Juni,GES,Geschlecht,,Insgesamt,11871
2012,DLAND,Nordrhein-Westfalen,Juli,GES,Geschlecht,,Insgesamt,13055
2012,DLAND,Nordrhein-Westfalen,August,GES,Geschlecht,,Insgesamt,13364
2012,DLAND,Nordrhein-Westfalen,September,GES,Geschlecht,,Insgesamt,12860
2012,DLAND,Nordrhein-Westfalen,Oktober,GES,Geschlecht,,Insgesamt,12644
2012,DLAND,Nordrhein-Westfalen,November,GES,Geschlecht,,Insgesamt,11704
2012,DLAND,Nordrhein-Westfalen,Dezember,GES,Geschlecht,,Insgesamt,11576
2012,DLAND,Rheinland-Pfalz,Januar,GES,Geschlecht,,Insgesamt,2516
2012,DLAND,Rheinland-Pfalz,Februar,GES,Geschlecht,,Insgesamt,2312
2012,DLAND,Rheinland-Pfalz,Maerz,GES,Geschlecht,,Insgesamt,2604
2012,DLAND,Rheinland-Pfalz,April,GES,Geschlecht,,Insgesamt,2464
2012,DLAND,Rheinland-Pfalz,Mai,GES,Geschlecht,,Insgesamt,2562
2012,DLAND,Rheinland-Pfalz,Juni,GES,Geschlecht,,Insgesamt,2617
2012,DLAND,Rheinland-Pfalz,Juli,GES,Geschlecht,,Insgesamt,2847
2012,DLAND,Rheinland-Pfalz,August,GES,Geschlecht,,Insgesamt,2727
2012,DLAND,Rheinland-Pfalz,September,GES,Geschlecht,,Insgesamt,2788
2012,DLAND,Rheinland-Pfalz,Oktober,GES,Geschlecht,,Insgesamt,2777
2012,DLAND,Rheinland-Pfalz,November,GES,Geschlecht,,Insgesamt,2499
2012,DLAND,Rheinland-Pfalz,Dezember,GES,Geschlecht,,Insgesamt,2456
2012,DLAND,Saarland,Januar,GES,Geschlecht,,Insgesamt,563
2012,DLAND,Saarland,Februar,GES,Geschlecht,,Insgesamt,515
2012,DLAND,Saarland,Maerz,GES,Geschlecht,,Insgesamt,540
2012,DLAND,Saarland,April,GES,Geschlecht,,Insgesamt,543
2012,DLAND,Saarland,Mai,GES,Geschlecht,,Insgesamt,604
2012,DLAND,Saarland,Juni,GES,Geschlecht,,Insgesamt,559
2012,DLAND,Saarland,Juli,GES,Geschlecht,,Insgesamt,618
2012,DLAND,Saarland,August,GES,Geschlecht,,Insgesamt,656
2012,DLAND,Saarland,September,GES,Geschlecht,,Insgesamt,613
2012,DLAND,Saarland,Oktober,GES,Geschlecht,,Insgesamt,587
2012,DLAND,Saarland,November,GES,Geschlecht,,Insgesamt,549
2012,DLAND,Saarland,Dezember,GES,Geschlecht,,Insgesamt,531
2012,DLAND,Sachsen,Januar,GES,Geschlecht,,Insgesamt,2797
2012,DLAND,Sachsen,Februar,GES,Geschlecht,,Insgesamt,2622
2012,DLAND,Sachsen,Maerz,GES,Geschlecht,,Insgesamt,2779
2012,DLAND,Sachsen,April,GES,Geschlecht,,Insgesamt,2752
2012,DLAND,Sachsen,Mai,GES,Geschlecht,,Insgesamt,2905
2012,DLAND,Sachsen,Juni,GES,Geschlecht,,Insgesamt,2944
2012,DLAND,Sachsen,Juli,GES,Geschlecht,,Insgesamt,3237
2012,DLAND,Sachsen,August,GES,Geschlecht,,Insgesamt,3171
2012,DLAND,Sachsen,September,GES,Geschlecht,,Insgesamt,3063
2012,DLAND,Sachsen,Oktober,GES,Geschlecht,,Insgesamt,2970
2012,DLAND,Sachsen,November,GES,Geschlecht,,Insgesamt,2835
2012,DLAND,Sachsen,Dezember,GES,Geschlecht,,Insgesamt,2611
2012,DLAND,Sachsen-Anhalt,Januar,GES,Geschlecht,,Insgesamt,1419
2012,DLAND,Sachsen-Anhalt,Februar,GES,Geschlecht,,Insgesamt,1328
2012,DLAND,Sachsen-Anhalt,Maerz,GES,Geschlecht,,Insgesamt,1294
2012,DLAND,Sachsen-Anhalt,April,GES,Geschlecht,,Insgesamt,1300
2012,DLAND,Sachsen-Anhalt,Mai,GES,Geschlecht,,Insgesamt,1415
2012,DLAND,Sachsen-Anhalt,Juni,GES,Geschlecht,,Insgesamt,1384
2012,DLAND,Sachsen-Anhalt,Juli,GES,Geschlecht,,Insgesamt,1572
2012,DLAND,Sachsen-Anhalt,August,GES,Geschlecht,,Insgesamt,1564
2012,DLAND,Sachsen-Anhalt,September,GES,Geschlecht,,Insgesamt,1509
2012,DLAND,Sachsen-Anhalt,Oktober,GES,Geschlecht,,Insgesamt,1411
2012,DLAND,Sachsen-Anhalt,November,GES,Geschlecht,,Insgesamt,1327
2012,DLAND,Sachsen-Anhalt,Dezember,GES,Geschlecht,,Insgesamt,1365
2012,DLAND,Schleswig-Holstein,Januar,GES,Geschlecht,,Insgesamt,1818
2012,DLAND,Schleswig-Holstein,Februar,GES,Geschlecht,,Insgesamt,1712
2012,DLAND,Schleswig-Holstein,Maerz,GES,Geschlecht,,Insgesamt,1830
2012,DLAND,Schleswig-Holstein,April,GES,Geschlecht,,Insgesamt,1819
2012,DLAND,Schleswig-Holstein,Mai,GES,Geschlecht,,Insgesamt,1821
2012,DLAND,Schleswig-Holstein,Juni,GES,Geschlecht,,Insgesamt,1904
2012,DLAND,Schleswig-Holstein,Juli,GES,Geschlecht,,Insgesamt,1914
2012,DLAND,Schleswig-Holstein,August,GES,Geschlecht,,Insgesamt,2075
2012,DLAND,Schleswig-Holstein,September,GES,Geschlecht,,Insgesamt,1843
2012,DLAND,Schleswig-Holstein,Oktober,GES,Geschlecht,,Insgesamt,1779
2012,DLAND,Schleswig-Holstein,November,GES,Geschlecht,,Insgesamt,1774
2012,DLAND,Schleswig-Holstein,Dezember,GES,Geschlecht,,Insgesamt,1716
2012,DLAND,Thüringen,Januar,GES,Geschlecht,,Insgesamt,1383
2012,DLAND,Thüringen,Februar,GES,Geschlecht,,Insgesamt,1280
2012,DLAND,Thüringen,Maerz,GES,Geschlecht,,Insgesamt,1395
2012,DLAND,Thüringen,April,GES,Geschlecht,,Insgesamt,1393
2012,DLAND,Thüringen,Mai,GES,Geschlecht,,Insgesamt,1539
2012,DLAND,Thüringen,Juni,GES,Geschlecht,,Insgesamt,1457
2012,DLAND,Thüringen,Juli,GES,Geschlecht,,Insgesamt,1626
2012,DLAND,Thüringen,August,GES,Geschlecht,,Insgesamt,1566
2012,DLAND,Thüringen,September,GES,Geschlecht,,Insgesamt,1592
2012,DLAND,Thüringen,Oktober,GES,Geschlecht,,Insgesamt,1412
2012,DLAND,Thüringen,November,GES,Geschlecht,,Insgesamt,1370
2012,DLAND,Thüringen,Dezember,GES,Geschlecht,,Insgesamt,1329
2013,DLAND,Baden-Wuerttemberg,Januar,GES,Geschlecht,,Insgesamt,7464
2013,DLAND,Baden-Wuerttemberg,Februar,GES,Geschlecht,,Insgesamt,6742
2013,DLAND,Baden-Wuerttemberg,Maerz,GES,Geschlecht,,Insgesamt,7247
2013,DLAND,Baden-Wuerttemberg,April,GES,Geschlecht,,Insgesamt,7062
2013,DLAND,Baden-Wuerttemberg,Mai,GES,Geschlecht,,Insgesamt,7674
2013,DLAND,Baden-Wuerttemberg,Juni,GES,Geschlecht,,Insgesamt,7617
2013,DLAND,Baden-Wuerttemberg,Juli,GES,Geschlecht,,Insgesamt,8592
2013,DLAND,Baden-Wuerttemberg,August,GES,Geschlecht,,Insgesamt,8283
2013,DLAND,Baden-Wuerttemberg,September,GES,Geschlecht,,Insgesamt,8502
2013,DLAND,Baden-Wuerttemberg,Oktober,GES,Geschlecht,,Insgesamt,7895
2013,DLAND,Baden-Wuerttemberg,November,GES,Geschlecht,,Insgesamt,7113
2013,DLAND,Baden-Wuerttemberg,Dezember,GES,Geschlecht,,Insgesamt,7314
2013,DLAND,Bayern,Januar,GES,Geschlecht,,Insgesamt,8890
2013,DLAND,Bayern,Februar,GES,Geschlecht,,Insgesamt,7985
2013,DLAND,Bayern,Maerz,GES,Geschlecht,,Insgesamt,8825
2013,DLAND,Bayern,April,GES,Geschlecht,,Insgesamt,8555
2013,DLAND,Bayern,Mai,GES,Geschlecht,,Insgesamt,9205
2013,DLAND,Bayern,Juni,GES,Geschlecht,,Insgesamt,9231
2013,DLAND,Bayern,Juli,GES,Geschlecht,,Insgesamt,10245
2013,DLAND,Bayern,August,GES,Geschlecht,,Insgesamt,10001
2013,DLAND,Bayern,September,GES,Geschlecht,,Insgesamt,10047
2013,DLAND,Bayern,Oktober,GES,Geschlecht,,Insgesamt,9486
2013,DLAND,Bayern,November,GES,Geschlecht,,Insgesamt,8561
2013,DLAND,Bayern,Dezember,GES,Geschlecht,,Insgesamt,8531
2013,DLAND,Berlin,Januar,GES,Geschlecht,,Insgesamt,2863
2013,DLAND,Berlin,Februar,GES,Geschlecht,,Insgesamt,2520
2013,DLAND,Berlin,Maerz,GES,Geschlecht,,Insgesamt,2832
2013,DLAND,Berlin,April,GES,Geschlecht,,Insgesamt,2828
2013,DLAND,Berlin,Mai,GES,Geschlecht,,Insgesamt,2963
2013,DLAND,Berlin,Juni,GES,Geschlecht,,Insgesamt,2961
2013,DLAND,Berlin,Juli,GES,Geschlecht,,Insgesamt,3221
2013,DLAND,Berlin,August,GES,Geschlecht,,Insgesamt,3128
2013,DLAND,Berlin,September,GES,Geschlecht,,Insgesamt,3207
2013,DLAND,Berlin,Oktober,GES,Geschlecht,,Insgesamt,2987
2013,DLAND,Berlin,November,GES,Geschlecht,,Insgesamt,2631
2013,DLAND,Berlin,Dezember,GES,Geschlecht,,Insgesamt,2897
2013,DLAND,Brandenburg,Januar,GES,Geschlecht,,Insgesamt,1418
2013,DLAND,Brandenburg,Februar,GES,Geschlecht,,Insgesamt,1343
2013,DLAND,Brandenburg,Maerz,GES,Geschlecht,,Insgesamt,1416
2013,DLAND,Brandenburg,April,GES,Geschlecht,,Insgesamt,1444
2013,DLAND,Brandenburg,Mai,GES,Geschlecht,,Insgesamt,1486
2013,DLAND,Brandenburg,Juni,GES,Geschlecht,,Insgesamt,1619
2013,DLAND,Brandenburg,Juli,GES,Geschlecht,,Insgesamt,1790
2013,DLAND,Brandenburg,August,GES,Geschlecht,,Insgesamt,1736
2013,DLAND,Brandenburg,September,GES,Geschlecht,,Insgesamt,1710
2013,DLAND,Brandenburg,Oktober,GES,Geschlecht,,Insgesamt,1564
2013,DLAND,Brandenburg,November,GES,Geschlecht,,Insgesamt,1377
2013,DLAND,Brandenburg,Dezember,GES,Geschlecht,,Insgesamt,1452
2013,DLAND,Bremen,Januar,GES,Geschlecht,,Insgesamt,471
2013,DLAND,Bremen,Februar,GES,Geschlecht,,Insgesamt,434
2013,DLAND,Bremen,Maerz,GES,Geschlecht,,Insgesamt,464
2013,DLAND,Bremen,April,GES,Geschlecht,,Insgesamt,411
2013,DLAND,Bremen,Mai,GES,Geschlecht,,Insgesamt,479
2013,DLAND,Bremen,Juni,GES,Geschlecht,,Insgesamt,477
2013,DLAND,Bremen,Juli,GES,Geschlecht,,Insgesamt,518
2013,DLAND,Bremen,August,GES,Geschlecht,,Insgesamt,512
2013,DLAND,Bremen,September,GES,Geschlecht,,Insgesamt,563
2013,DLAND,Bremen,Oktober,GES,Geschlecht,,Insgesamt,481
2013,DLAND,Bremen,November,GES,Geschlecht,,Insgesamt,446
2013,DLAND,Bremen,Dezember,GES,Geschlecht,,Insgesamt,493
2013,DLAND,Hamburg,Januar,GES,Geschlecht,,Insgesamt,1456
2013,DLAND,Hamburg,Februar,GES,Geschlecht,,Insgesamt,1347
2013,DLAND,Hamburg,Maerz,GES,Geschlecht,,Insgesamt,1527
2013,DLAND,Hamburg,April,GES,Geschlecht,,Insgesamt,1442
2013,DLAND,Hamburg,Mai,GES,Geschlecht,,Insgesamt,1501
2013,DLAND,Hamburg,Juni,GES,Geschlecht,,Insgesamt,1521
2013,DLAND,Hamburg,Juli,GES,Geschlecht,,Insgesamt,1678
2013,DLAND,Hamburg,August,GES,Geschlecht,,Insgesamt,1669
2013,DLAND,Hamburg,September,GES,Geschlecht,,Insgesamt,1559
2013,DLAND,Hamburg,Oktober,GES,Geschlecht,,Insgesamt,1522
2013,DLAND,Hamburg,November,GES,Geschlecht,,Insgesamt,1459
2013,DLAND,Hamburg,Dezember,GES,Geschlecht,,Insgesamt,1456
2013,DLAND,Hessen,Januar,GES,Geschlecht,,Insgesamt,4340
2013,DLAND,Hessen,Februar,GES,Geschlecht,,Insgesamt,3711
2013,DLAND,Hessen,Maerz,GES,Geschlecht,,Insgesamt,4216
2013,DLAND,Hessen,April,GES,Geschlecht,,Insgesamt,4206
2013,DLAND,Hessen,Mai,GES,Geschlecht,,Insgesamt,4448
2013,DLAND,Hessen,Juni,GES,Geschlecht,,Insgesamt,4266
2013,DLAND,Hessen,Juli,GES,Geschlecht,,Insgesamt,4911
2013,DLAND,Hessen,August,GES,Geschlecht,,Insgesamt,4750
2013,DLAND,Hessen,September,GES,Geschlecht,,Insgesamt,4814
2013,DLAND,Hessen,Oktober,GES,Geschlecht,,Insgesamt,4334
2013,DLAND,Hessen,November,GES,Geschlecht,,Insgesamt,4011
2013,DLAND,Hessen,Dezember,GES,Geschlecht,,Insgesamt,4178
2013,DLAND,Mecklenburg-Vorpommern,Januar,GES,Geschlecht,,Insgesamt,1052
2013,DLAND,Mecklenburg-Vorpommern,Februar,GES,Geschlecht,,Insgesamt,885
2013,DLAND,Mecklenburg-Vorpommern,Maerz,GES,Geschlecht,,Insgesamt,1032
2013,DLAND,Mecklenburg-Vorpommern,April,GES,Geschlecht,,Insgesamt,1019
2013,DLAND,Mecklenburg-Vorpommern,Mai,GES,Geschlecht,,Insgesamt,1016
2013,DLAND,Mecklenburg-Vorpommern,Juni,GES,Geschlecht,,Insgesamt,1088
2013,DLAND,Mecklenburg-Vorpommern,Juli,GES,Geschlecht,,Insgesamt,1205
2013,DLAND,Mecklenburg-Vorpommern,August,GES,Geschlecht,,Insgesamt,1174
2013,DLAND,Mecklenburg-Vorpommern,September,GES,Geschlecht,,Insgesamt,1187
2013,DLAND,Mecklenburg-Vorpommern,Oktober,GES,Geschlecht,,Insgesamt,1025
2013,DLAND,Mecklenburg-Vorpommern,November,GES,Geschlecht,,Insgesamt,930
2013,DLAND,Mecklenburg-Vorpommern,Dezember,GES,Geschlecht,,Insgesamt,947
2013,DLAND,Niedersachsen,Januar,GES,Geschlecht,,Insgesamt,5238
2013,DLAND,Niedersachsen,Februar,GES,Geschlecht,,Insgesamt,4662
2013,DLAND,Niedersachsen,Maerz,GES,Geschlecht,,Insgesamt,4911
2013,DLAND,Niedersachsen,April,GES,Geschlecht,,Insgesamt,4880
2013,DLAND,Niedersachsen,Mai,GES,Geschlecht,,Insgesamt,5246
2013,DLAND,Niedersachsen,Juni,GES,Geschlecht,,Insgesamt,5340
2013,DLAND,Niedersachsen,Juli,GES,Geschlecht,,Insgesamt,5970
2013,DLAND,Niedersachsen,August,GES,Geschlecht,,Insgesamt,5702
2013,DLAND,Niedersachsen,September,GES,Geschlecht,,Insgesamt,5875
2013,DLAND,Niedersachsen,Oktober,GES,Geschlecht,,Insgesamt,5274
2013,DLAND,Niedersachsen,November,GES,Geschlecht,,Insgesamt,4858
2013,DLAND,Niedersachsen,Dezember,GES,Geschlecht,,Insgesamt,4923
2013,DLAND,Nordrhein-Westfalen,Januar,GES,Geschlecht,,Insgesamt,12083
2013,DLAND,Nordrhein-Westfalen,Februar,GES,Geschlecht,,Insgesamt,10686
2013,DLAND,Nordrhein-Westfalen,Maerz,GES,Geschlecht,,Insgesamt,11533
2013,DLAND,Nordrhein-Westfalen,April,GES,Geschlecht,,Insgesamt,11610
2013,DLAND,Nordrhein-Westfalen,Mai,GES,Geschlecht,,Insgesamt,12052
2013,DLAND,Nordrhein-Westfalen,Juni,GES,Geschlecht,,Insgesamt,12139
2013,DLAND,Nordrhein-Westfalen,Juli,GES,Geschlecht,,Insgesamt,13758
2013,DLAND,Nordrhein-Westfalen,August,GES,Geschlecht,,Insgesamt,13460
2013,DLAND,Nordrhein-Westfalen,September,GES,Geschlecht,,Insgesamt,13304
2013,DLAND,Nordrhein-Westfalen,Oktober,GES,Geschlecht,,Insgesamt,12561
2013,DLAND,Nordrhein-Westfalen,November,GES,Geschlecht,,Insgesamt,11506
2013,DLAND,Nordrhein-Westfalen,Dezember,GES,Geschlecht,,Insgesamt,11725
2013,DLAND,Rheinland-Pfalz,Januar,GES,Geschlecht,,Insgesamt,2679
2013,DLAND,Rheinland-Pfalz,Februar,GES,Geschlecht,,Insgesamt,2377
2013,DLAND,Rheinland-Pfalz,Maerz,GES,Geschlecht,,Insgesamt,2425
2013,DLAND,Rheinland-Pfalz,April,GES,Geschlecht,,Insgesamt,2468
2013,DLAND,Rheinland-Pfalz,Mai,GES,Geschlecht,,Insgesamt,2641
2013,DLAND,Rheinland-Pfalz,Juni,GES,Geschlecht,,Insgesamt,2673
2013,DLAND,Rheinland-Pfalz,Juli,GES,Geschlecht,,Insgesamt,3060
2013,DLAND,Rheinland-Pfalz,August,GES,Geschlecht,,Insgesamt,2947
2013,DLAND,Rheinland-Pfalz,September,GES,Geschlecht,,Insgesamt,2937
2013,DLAND,Rheinland-Pfalz,Oktober,GES,Geschlecht,,Insgesamt,2769
2013,DLAND,Rheinland-Pfalz,November,GES,Geschlecht,,Insgesamt,2477
2013,DLAND,Rheinland-Pfalz,Dezember,GES,Geschlecht,,Insgesamt,2536
2013,DLAND,Saarland,Januar,GES,Geschlecht,,Insgesamt,606
2013,DLAND,Saarland,Februar,GES,Geschlecht,,Insgesamt,465
2013,DLAND,Saarland,Maerz,GES,Geschlecht,,Insgesamt,545
2013,DLAND,Saarland,April,GES,Geschlecht,,Insgesamt,531
2013,DLAND,Saarland,Mai,GES,Geschlecht,,Insgesamt,585
2013,DLAND,Saarland,Juni,GES,Geschlecht,,Insgesamt,543
2013,DLAND,Saarland,Juli,GES,Geschlecht,,Insgesamt,629
2013,DLAND,Saarland,August,GES,Geschlecht,,Insgesamt,654
2013,DLAND,Saarland,September,GES,Geschlecht,,Insgesamt,579
2013,DLAND,Saarland,Oktober,GES,Geschlecht,,Insgesamt,607
2013,DLAND,Saarland,November,GES,Geschlecht,,Insgesamt,552
2013,DLAND,Saarland,Dezember,GES,Geschlecht,,Insgesamt,552
2013,DLAND,Sachsen,Januar,GES,Geschlecht,,Insgesamt,2728
2013,DLAND,Sachsen,Februar,GES,Geschlecht,,Insgesamt,2497
2013,DLAND,Sachsen,Maerz,GES,Geschlecht,,Insgesamt,2781
2013,DLAND,Sachsen,April,GES,Geschlecht,,Insgesamt,2724
2013,DLAND,Sachsen,Mai,GES,Geschlecht,,Insgesamt,2836
2013,DLAND,Sachsen,Juni,GES,Geschlecht,,Insgesamt,2922
2013,DLAND,Sachsen,Juli,GES,Geschlecht,,Insgesamt,3388
2013,DLAND,Sachsen,August,GES,Geschlecht,,Insgesamt,3266
2013,DLAND,Sachsen,September,GES,Geschlecht,,Insgesamt,3235
2013,DLAND,Sachsen,Oktober,GES,Geschlecht,,Insgesamt,2982
2013,DLAND,Sachsen,November,GES,Geschlecht,,Insgesamt,2665
2013,DLAND,Sachsen,Dezember,GES,Geschlecht,,Insgesamt,2776
2013,DLAND,Sachsen-Anhalt,Januar,GES,Geschlecht,,Insgesamt,1418
2013,DLAND,Sachsen-Anhalt,Februar,GES,Geschlecht,,Insgesamt,1271
2013,DLAND,Sachsen-Anhalt,Maerz,GES,Geschlecht,,Insgesamt,1302
2013,DLAND,Sachsen-Anhalt,April,GES,Geschlecht,,Insgesamt,1359
2013,DLAND,Sachsen-Anhalt,Mai,GES,Geschlecht,,Insgesamt,1342
2013,DLAND,Sachsen-Anhalt,Juni,GES,Geschlecht,,Insgesamt,1425
2013,DLAND,Sachsen-Anhalt,Juli,GES,Geschlecht,,Insgesamt,1600
2013,DLAND,Sachsen-Anhalt,August,GES,Geschlecht,,Insgesamt,1518
2013,DLAND,Sachsen-Anhalt,September,GES,Geschlecht,,Insgesamt,1547
2013,DLAND,Sachsen-Anhalt,Oktober,GES,Geschlecht,,Insgesamt,1395
2013,DLAND,Sachsen-Anhalt,November,GES,Geschlecht,,Insgesamt,1333
2013,DLAND,Sachsen-Anhalt,Dezember,GES,Geschlecht,,Insgesamt,1287
2013,DLAND,Schleswig-Holstein,Januar,GES,Geschlecht,,Insgesamt,1775
2013,DLAND,Schleswig-Holstein,Februar,GES,Geschlecht,,Insgesamt,1575
2013,DLAND,Schleswig-Holstein,Maerz,GES,Geschlecht,,Insgesamt,1774
2013,DLAND,Schleswig-Holstein,April,GES,Geschlecht,,Insgesamt,1739
2013,DLAND,Schleswig-Holstein,Mai,GES,Geschlecht,,Insgesamt,1814
2013,DLAND,Schleswig-Holstein,Juni,GES,Geschlecht,,Insgesamt,1802
2013,DLAND,Schleswig-Holstein,Juli,GES,Geschlecht,,Insgesamt,2069
2013,DLAND,Schleswig-Holstein,August,GES,Geschlecht,,Insgesamt,1952
2013,DLAND,Schleswig-Holstein,September,GES,Geschlecht,,Insgesamt,2064
2013,DLAND,Schleswig-Holstein,Oktober,GES,Geschlecht,,Insgesamt,1805
2013,DLAND,Schleswig-Holstein,November,GES,Geschlecht,,Insgesamt,1738
2013,DLAND,Schleswig-Holstein,Dezember,GES,Geschlecht,,Insgesamt,1715
2013,DLAND,Thüringen,Januar,GES,Geschlecht,,Insgesamt,1438
2013,DLAND,Thüringen,Februar,GES,Geschlecht,,Insgesamt,1286
2013,DLAND,Thüringen,Maerz,GES,Geschlecht,,Insgesamt,1392
2013,DLAND,Thüringen,April,GES,Geschlecht,,Insgesamt,1359
2013,DLAND,Thüringen,Mai,GES,Geschlecht,,Insgesamt,1480
2013,DLAND,Thüringen,Juni,GES,Geschlecht,,Insgesamt,1445
2013,DLAND,Thüringen,Juli,GES,Geschlecht,,Insgesamt,1574
2013,DLAND,Thüringen,August,GES,Geschlecht,,Insgesamt,1688
2013,DLAND,Thüringen,September,GES,Geschlecht,,Insgesamt,1595
2013,DLAND,Thüringen,Oktober,GES,Geschlecht,,Insgesamt,1438
2013,DLAND,Thüringen,November,GES,Geschlecht,,Insgesamt,1328
2013,DLAND,Thüringen,Dezember,GES,Geschlecht,,Insgesamt,1403
2014,DLAND,Baden-Wuerttemberg,Januar,GES,Geschlecht,,Insgesamt,7592
2014,DLAND,Baden-Wuerttemberg,Februar,GES,Geschlecht,,Insgesamt,7046
2014,DLAND,Baden-Wuerttemberg,Maerz,GES,Geschlecht,,Insgesamt,7561
2014,DLAND,Baden-Wuerttemberg,April,GES,Geschlecht,,Insgesamt,7424
2014,DLAND,Baden-Wuerttemberg,Mai,GES,Geschlecht,,Insgesamt,8094
2014,DLAND,Baden-Wuerttemberg,Juni,GES,Geschlecht,,Insgesamt,8003
2014,DLAND,Baden-Wuerttemberg,Juli,GES,Geschlecht,,Insgesamt,8974
2014,DLAND,Baden-Wuerttemberg,August,GES,Geschlecht,,Insgesamt,8567
2014,DLAND,Baden-Wuerttemberg,September,GES,Geschlecht,,Insgesamt,8761
2014,DLAND,Baden-Wuerttemberg,Oktober,GES,Geschlecht,,Insgesamt,8273
2014,DLAND,Baden-Wuerttemberg,November,GES,Geschlecht,,Insgesamt,7587
2014,DLAND,Baden-Wuerttemberg,Dezember,GES,Geschlecht,,Insgesamt,7750
2014,DLAND,Bayern,Januar,GES,Geschlecht,,Insgesamt,9121
2014,DLAND,Bayern,Februar,GES,Geschlecht,,Insgesamt,8521
2014,DLAND,Bayern,Maerz,GES,Geschlecht,,Insgesamt,9036
2014,DLAND,Bayern,April,GES,Geschlecht,,Insgesamt,8878
2014,DLAND,Bayern,Mai,GES,Geschlecht,,Insgesamt,9489
2014,DLAND,Bayern,Juni,GES,Geschlecht,,Insgesamt,9640
2014,DLAND,Bayern,Juli,GES,Geschlecht,,Insgesamt,10882
2014,DLAND,Bayern,August,GES,Geschlecht,,Insgesamt,10258
2014,DLAND,Bayern,September,GES,Geschlecht,,Insgesamt,10371
2014,DLAND,Bayern,Oktober,GES,Geschlecht,,Insgesamt,9781
2014,DLAND,Bayern,November,GES,Geschlecht,,Insgesamt,8923
2014,DLAND,Bayern,Dezember,GES,Geschlecht,,Insgesamt,9035
2014,DLAND,Berlin,Januar,GES,Geschlecht,,Insgesamt,2995
2014,DLAND,Berlin,Februar,GES,Geschlecht,,Insgesamt,2850
2014,DLAND,Berlin,Maerz,GES,Geschlecht,,Insgesamt,2853
2014,DLAND,Berlin,April,GES,Geschlecht,,Insgesamt,2911
2014,DLAND,Berlin,Mai,GES,Geschlecht,,Insgesamt,3114
2014,DLAND,Berlin,Juni,GES,Geschlecht,,Insgesamt,3248
2014,DLAND,Berlin,Juli,GES,Geschlecht,,Insgesamt,3474
2014,DLAND,Berlin,August,GES,Geschlecht,,Insgesamt,3405
2014,DLAND,Berlin,September,GES,Geschlecht,,Insgesamt,3390
2014,DLAND,Berlin,Oktober,GES,Geschlecht,,Insgesamt,3184
2014,DLAND,Berlin,November,GES,Geschlecht,,Insgesamt,2865
2014,DLAND,Berlin,Dezember,GES,Geschlecht,,Insgesamt,3079
2014,DLAND,Brandenburg,Januar,GES,Geschlecht,,Insgesamt,1541
2014,DLAND,Brandenburg,Februar,GES,Geschlecht,,Insgesamt,1407
2014,DLAND,Brandenburg,Maerz,GES,Geschlecht,,Insgesamt,1460
2014,DLAND,Brandenburg,April,GES,Geschlecht,,Insgesamt,1515
2014,DLAND,Brandenburg,Mai,GES,Geschlecht,,Insgesamt,1583
2014,DLAND,Brandenburg,Juni,GES,Geschlecht,,Insgesamt,1699
2014,DLAND,Brandenburg,Juli,GES,Geschlecht,,Insgesamt,1875
2014,DLAND,Brandenburg,August,GES,Geschlecht,,Insgesamt,1682
2014,DLAND,Brandenburg,September,GES,Geschlecht,,Insgesamt,1843
2014,DLAND,Brandenburg,Oktober,GES,Geschlecht,,Insgesamt,1697
2014,DLAND,Brandenburg,November,GES,Geschlecht,,Insgesamt,1511
2014,DLAND,Brandenburg,Dezember,GES,Geschlecht,,Insgesamt,1526
2014,DLAND,Bremen,Januar,GES,Geschlecht,,Insgesamt,489
2014,DLAND,Bremen,Februar,GES,Geschlecht,,Insgesamt,478
2014,DLAND,Bremen,Maerz,GES,Geschlecht,,Insgesamt,462
2014,DLAND,Bremen,April,GES,Geschlecht,,Insgesamt,487
2014,DLAND,Bremen,Mai,GES,Geschlecht,,Insgesamt,485
2014,DLAND,Bremen,Juni,GES,Geschlecht,,Insgesamt,530
2014,DLAND,Bremen,Juli,GES,Geschlecht,,Insgesamt,551
2014,DLAND,Bremen,August,GES,Geschlecht,,Insgesamt,597
2014,DLAND,Bremen,September,GES,Geschlecht,,Insgesamt,548
2014,DLAND,Bremen,Oktober,GES,Geschlecht,,Insgesamt,546
2014,DLAND,Bremen,November,GES,Geschlecht,,Insgesamt,537
2014,DLAND,Bremen,Dezember,GES,Geschlecht,,Insgesamt,501
2014,DLAND,Hamburg,Januar,GES,Geschlecht,,Insgesamt,1497
2014,DLAND,Hamburg,Februar,GES,Geschlecht,,Insgesamt,1398
2014,DLAND,Hamburg,Maerz,GES,Geschlecht,,Insgesamt,1542
2014,DLAND,Hamburg,April,GES,Geschlecht,,Insgesamt,1572
2014,DLAND,Hamburg,Mai,GES,Geschlecht,,Insgesamt,1602
2014,DLAND,Hamburg,Juni,GES,Geschlecht,,Insgesamt,1621
2014,DLAND,Hamburg,Juli,GES,Geschlecht,,Insgesamt,1779
2014,DLAND,Hamburg,August,GES,Geschlecht,,Insgesamt,1703
2014,DLAND,Hamburg,September,GES,Geschlecht,,Insgesamt,1666
2014,DLAND,Hamburg,Oktober,GES,Geschlecht,,Insgesamt,1620
